date,state,positive,negative,hospitalizedCurrently,inIcuCurrently,onVentilatorCurrently,death
2021-03-01,NJ,792496.0,9868082.0,1865.0,387.0,226.0,23273.0
2021-03-01,NM,185297.0,0.0,186.0,0.0,0.0,3729.0
2021-03-01,NV,293980.0,1119425.0,464.0,105.0,56.0,4957.0
2021-03-01,NY,1636680.0,0.0,5307.0,1065.0,741.0,38577.0
2021-03-01,OH,968847.0,0.0,1181.0,295.0,224.0,17346.0
2021-03-01,OK,424888.0,3084829.0,484.0,150.0,0.0,4478.0
2021-03-01,OR,155597.0,0.0,177.0,35.0,16.0,2208.0
2021-03-01,PA,933270.0,3889842.0,1715.0,366.0,203.0,24026.0
2021-03-01,PR,100584.0,305972.0,155.0,23.0,23.0,2037.0
2021-03-01,RI,126588.0,669132.0,162.0,28.0,18.0,2517.0
2021-03-01,SC,517976.0,4535334.0,725.0,194.0,88.0,8562.0
2021-03-01,SD,112470.0,310347.0,92.0,15.0,7.0,1888.0
2021-03-01,TN,775693.0,0.0,1009.0,257.0,127.0,11421.0
2021-03-01,TX,2647845.0,0.0,5611.0,1747.0,0.0,42995.0
2021-03-01,UT,371492.0,1538003.0,238.0,89.0,0.0,1940.0
2021-03-01,VA,577174.0,0.0,1321.0,295.0,196.0,8783.0
2021-03-01,VI,2646.0,45225.0,0.0,0.0,0.0,25.0
2021-03-01,VT,15284.0,316758.0,29.0,8.0,0.0,205.0
2021-03-01,WA,339773.0,0.0,498.0,135.0,58.0,4956.0
2021-03-01,WI,617700.0,2629622.0,287.0,73.0,0.0,7014.0
2021-03-01,WV,132048.0,0.0,225.0,59.0,30.0,2300.0
2021-03-01,WY,54471.0,181196.0,28.0,0.0,0.0,671.0
2021-02-28,AK,55989.0,0.0,43.0,0.0,5.0,290.0
2021-02-28,AL,493252.0,1903691.0,657.0,0.0,0.0,9929.0
2021-02-28,AR,322415.0,2441857.0,455.0,183.0,85.0,5243.0
2021-02-28,AS,0.0,2140.0,0.0,0.0,0.0,0.0
2021-02-28,AZ,816782.0,2996831.0,1251.0,402.0,210.0,15980.0
2021-02-28,CA,3475562.0,0.0,5674.0,1585.0,0.0,51979.0
2021-02-28,CO,428303.0,2172628.0,404.0,0.0,0.0,5951.0
2021-02-28,CT,279946.0,0.0,451.0,0.0,0.0,7622.0
2021-02-28,DC,40598.0,0.0,163.0,45.0,26.0,1017.0
2021-02-28,DE,86799.0,538644.0,142.0,22.0,0.0,1422.0
2021-02-28,FL,1874154.0,9185534.0,3679.0,0.0,0.0,31406.0
2021-02-28,GA,1006521.0,0.0,2341.0,0.0,0.0,17295.0
2021-02-28,GU,7736.0,109867.0,4.0,1.0,1.0,131.0
2021-02-28,HI,28326.0,0.0,30.0,3.0,3.0,439.0
2021-02-28,IA,280039.0,1033790.0,196.0,50.0,19.0,5471.0
2021-02-28,ID,171140.0,500096.0,162.0,35.0,0.0,1860.0
2021-02-28,IL,1186696.0,0.0,1265.0,303.0,150.0,22735.0
2021-02-28,IN,661673.0,2455528.0,778.0,116.0,67.0,12573.0
2021-02-28,KS,293663.0,960800.0,258.0,63.0,29.0,4735.0
2021-02-28,KY,404622.0,0.0,732.0,187.0,118.0,4637.0
2021-02-28,LA,430100.0,5147067.0,630.0,0.0,91.0,9608.0
2021-02-28,MA,581148.0,4348539.0,760.0,183.0,124.0,16118.0
2021-02-28,MD,382099.0,2999585.0,868.0,240.0,0.0,7869.0
2021-02-28,ME,44634.0,0.0,72.0,24.0,8.0,703.0
2021-02-28,MI,645550.0,0.0,841.0,195.0,93.0,16508.0
2021-02-28,MN,484594.0,3008703.0,263.0,60.0,0.0,6483.0
2021-02-28,MO,478224.0,1857446.0,1172.0,229.0,136.0,7919.0
2021-02-28,MP,143.0,17429.0,0.0,0.0,0.0,2.0
2021-02-28,MS,294795.0,1436186.0,492.0,114.0,69.0,6681.0
2021-02-28,MT,99954.0,0.0,68.0,13.0,6.0,1357.0
2021-02-28,NC,858548.0,0.0,1414.0,348.0,0.0,11212.0
2021-02-28,ND,99809.0,304951.0,21.0,3.0,0.0,1472.0
2021-02-28,NE,200848.0,764004.0,151.0,0.0,0.0,2082.0
2021-02-28,NH,75424.0,576603.0,87.0,0.0,0.0,1170.0
2021-02-28,NJ,789356.0,9868082.0,1849.0,393.0,229.0,23252.0
2021-02-28,NM,185132.0,0.0,192.0,0.0,0.0,3716.0
2021-02-28,NV,293754.0,1117229.0,491.0,115.0,67.0,4957.0
2021-02-28,NY,1630445.0,0.0,5259.0,1083.0,728.0,38497.0
2021-02-28,OH,967422.0,0.0,1149.0,316.0,203.0,17297.0
2021-02-28,OK,424508.0,3084829.0,484.0,150.0,0.0,4428.0
2021-02-28,OR,155315.0,0.0,177.0,35.0,16.0,2208.0
2021-02-28,PA,931642.0,3884586.0,1720.0,374.0,211.0,24021.0
2021-02-28,PR,100297.0,305972.0,150.0,25.0,20.0,2036.0
2021-02-28,RI,126436.0,668442.0,168.0,34.0,19.0,2514.0
2021-02-28,SC,516823.0,4510915.0,769.0,203.0,97.0,8530.0
2021-02-28,SD,112427.0,310122.0,89.0,15.0,9.0,1888.0
2021-02-28,TN,775004.0,0.0,1004.0,255.0,134.0,11411.0
2021-02-28,TX,2644024.0,0.0,5696.0,1740.0,0.0,42936.0
2021-02-28,UT,371235.0,1535603.0,230.0,84.0,0.0,1935.0
2021-02-28,VA,576050.0,0.0,1323.0,295.0,180.0,8552.0
2021-02-28,VI,2646.0,45225.0,0.0,0.0,0.0,25.0
2021-02-28,VT,15198.0,315878.0,26.0,8.0,0.0,204.0
2021-02-28,WA,339773.0,0.0,498.0,135.0,58.0,4956.0
2021-02-28,WI,617367.0,2626796.0,290.0,73.0,0.0,7014.0
2021-02-28,WV,131855.0,0.0,239.0,65.0,34.0,2300.0
2021-02-28,WY,54394.0,180826.0,25.0,0.0,0.0,671.0
2021-02-27,AK,55989.0,0.0,43.0,0.0,5.0,290.0
2021-02-27,AL,492683.0,1900915.0,622.0,0.0,0.0,9930.0
2021-02-27,AR,319195.0,2389866.0,475.0,172.0,97.0,5417.0
2021-02-27,AS,0.0,2140.0,0.0,0.0,0.0,0.0
2021-02-27,AZ,815707.0,2986896.0,1317.0,415.0,220.0,15967.0
2021-02-27,CA,3470877.0,0.0,5897.0,1651.0,0.0,51821.0
2021-02-27,CO,427462.0,2167955.0,393.0,0.0,0.0,5945.0
2021-02-27,CT,279946.0,0.0,451.0,0.0,0.0,7622.0
2021-02-27,DC,40478.0,0.0,171.0,49.0,26.0,1010.0
2021-02-27,DE,86517.0,537607.0,159.0,22.0,0.0,1418.0
2021-02-27,FL,1868769.0,9162962.0,3728.0,0.0,0.0,31280.0
2021-02-27,GA,1004187.0,0.0,2405.0,0.0,0.0,17294.0
2021-02-27,GU,7735.0,109867.0,4.0,1.0,1.0,131.0
2021-02-27,HI,28270.0,0.0,30.0,3.0,3.0,439.0
2021-02-27,IA,279744.0,1032263.0,181.0,43.0,18.0,5470.0
2021-02-27,ID,170907.0,499231.0,162.0,35.0,0.0,1859.0
2021-02-27,IL,1185447.0,0.0,1353.0,312.0,160.0,22710.0
2021-02-27,IN,660942.0,2451232.0,800.0,138.0,73.0,12556.0
2021-02-27,KS,293663.0,960800.0,258.0,63.0,29.0,4735.0
2021-02-27,KY,403947.0,0.0,765.0,209.0,87.0,4625.0
2021-02-27,LA,428592.0,5116086.0,651.0,0.0,95.0,9587.0
2021-02-27,MA,579680.0,4340080.0,785.0,204.0,139.0,16067.0
2021-02-27,MD,381272.0,2993098.0,892.0,222.0,0.0,7856.0
2021-02-27,ME,44492.0,0.0,74.0,24.0,8.0,702.0
2021-02-27,MI,645550.0,0.0,841.0,195.0,93.0,16508.0
2021-02-27,MN,483790.0,2999036.0,263.0,60.0,0.0,6475.0
2021-02-27,MO,477950.0,1854790.0,1209.0,238.0,150.0,7920.0
2021-02-27,MP,143.0,17429.0,0.0,0.0,0.0,2.0
2021-02-27,MS,294091.0,1436186.0,492.0,114.0,69.0,6669.0
2021-02-27,MT,99837.0,0.0,68.0,13.0,6.0,1356.0
2021-02-27,NC,858548.0,0.0,1414.0,348.0,0.0,11212.0
2021-02-27,ND,99780.0,304810.0,21.0,3.0,0.0,1472.0
2021-02-27,NE,200681.0,763406.0,154.0,0.0,0.0,2082.0
2021-02-27,NH,75166.0,576446.0,93.0,0.0,0.0,1170.0
2021-02-27,NJ,786967.0,9868082.0,1919.0,404.0,248.0,23238.0
2021-02-27,NM,184888.0,0.0,227.0,0.0,0.0,3700.0
2021-02-27,NV,293488.0,1115359.0,491.0,115.0,67.0,4957.0
2021-02-27,NY,1622865.0,0.0,5445.0,1121.0,753.0,38407.0
2021-02-27,OH,966154.0,0.0,1204.0,313.0,201.0,17237.0
2021-02-27,OK,423802.0,3084829.0,484.0,150.0,0.0,4379.0
2021-02-27,OR,154878.0,0.0,177.0,35.0,16.0,2206.0
2021-02-27,PA,929697.0,3876216.0,1785.0,386.0,209.0,23937.0
2021-02-27,PR,100044.0,305972.0,174.0,30.0,19.0,2032.0
2021-02-27,RI,126093.0,666805.0,168.0,34.0,19.0,2512.0
2021-02-27,SC,515072.0,4485388.0,865.0,221.0,109.0,8498.0
2021-02-27,SD,112293.0,309734.0,91.0,22.0,10.0,1886.0
2021-02-27,TN,773887.0,0.0,1038.0,251.0,124.0,11393.0
2021-02-27,TX,2640209.0,0.0,5912.0,1813.0,0.0,42739.0
2021-02-27,UT,370770.0,1532559.0,252.0,89.0,0.0,1929.0
2021-02-27,VA,574314.0,0.0,1374.0,303.0,185.0,8382.0
2021-02-27,VI,2646.0,45225.0,0.0,0.0,0.0,25.0
2021-02-27,VT,15098.0,315231.0,30.0,4.0,0.0,204.0
2021-02-27,WA,338822.0,0.0,498.0,135.0,59.0,4956.0
2021-02-27,WI,616886.0,2623498.0,304.0,89.0,0.0,7014.0
2021-02-27,WV,131580.0,0.0,237.0,65.0,37.0,2297.0
2021-02-27,WY,54350.0,180826.0,25.0,0.0,0.0,671.0
2021-02-26,AK,55989.0,0.0,43.0,0.0,5.0,290.0
2021-02-26,AL,491849.0,1896419.0,691.0,0.0,0.0,9869.0
2021-02-26,AR,318638.0,2382628.0,504.0,184.0,98.0,5407.0
2021-02-26,AS,0.0,2140.0,0.0,0.0,0.0,0.0
2021-02-26,AZ,814528.0,2980441.0,1354.0,419.0,225.0,15897.0
2021-02-26,CA,3465726.0,0.0,6152.0,1725.0,0.0,51382.0
2021-02-26,CO,426198.0,2162933.0,409.0,0.0,0.0,5940.0
2021-02-26,CT,279946.0,0.0,451.0,0.0,0.0,7622.0
2021-02-26,DC,40284.0,0.0,179.0,50.0,24.0,1009.0
2021-02-26,DE,86098.0,536182.0,156.0,26.0,0.0,1418.0
2021-02-26,FL,1863453.0,9137648.0,3864.0,0.0,0.0,31162.0
2021-02-26,GA,1000822.0,0.0,2476.0,0.0,0.0,17219.0
2021-02-26,GU,7734.0,109867.0,4.0,1.0,1.0,130.0
2021-02-26,HI,28166.0,0.0,30.0,3.0,3.0,437.0
2021-02-26,IA,279429.0,1030990.0,196.0,46.0,18.0,5463.0
2021-02-26,ID,170595.0,498100.0,143.0,38.0,0.0,1850.0
2021-02-26,IL,1183667.0,0.0,1393.0,336.0,174.0,22675.0
2021-02-26,IN,660071.0,2446355.0,781.0,151.0,79.0,12531.0
2021-02-26,KS,293663.0,960800.0,258.0,63.0,29.0,4735.0
2021-02-26,KY,402926.0,0.0,818.0,218.0,105.0,4600.0
2021-02-26,LA,428592.0,5116086.0,651.0,0.0,95.0,9587.0
2021-02-26,MA,577980.0,4331641.0,807.0,211.0,137.0,16024.0
2021-02-26,MD,380436.0,2986551.0,943.0,245.0,0.0,7838.0
2021-02-26,ME,44295.0,0.0,68.0,23.0,9.0,701.0
2021-02-26,MI,644125.0,0.0,841.0,195.0,93.0,16438.0
2021-02-26,MN,482978.0,2993564.0,263.0,60.0,0.0,6462.0
2021-02-26,MO,477472.0,1851725.0,1214.0,238.0,156.0,7913.0
2021-02-26,MP,143.0,17429.0,0.0,0.0,0.0,2.0
2021-02-26,MS,293542.0,1436186.0,522.0,120.0,70.0,6638.0
2021-02-26,MT,99613.0,0.0,76.0,14.0,7.0,1354.0
2021-02-26,NC,855905.0,0.0,1465.0,367.0,0.0,11186.0
2021-02-26,ND,99711.0,304347.0,21.0,2.0,0.0,1472.0
2021-02-26,NE,200403.0,762246.0,166.0,0.0,0.0,2078.0
2021-02-26,NH,74893.0,575460.0,95.0,0.0,0.0,1167.0
2021-02-26,NJ,782833.0,9807667.0,2008.0,439.0,270.0,23192.0
2021-02-26,NM,184736.0,0.0,226.0,0.0,0.0,3685.0
2021-02-26,NV,293029.0,1114940.0,509.0,118.0,72.0,4942.0
2021-02-26,NY,1614724.0,0.0,5626.0,1132.0,771.0,38321.0
2021-02-26,OH,964380.0,0.0,1235.0,308.0,214.0,17183.0
2021-02-26,OK,423023.0,3077988.0,526.0,150.0,0.0,4320.0
2021-02-26,OR,154554.0,0.0,181.0,40.0,13.0,2204.0
2021-02-26,PA,926336.0,3863935.0,1897.0,403.0,218.0,23937.0
2021-02-26,PR,99860.0,305972.0,169.0,28.0,24.0,2023.0
2021-02-26,RI,125622.0,665579.0,168.0,34.0,19.0,2502.0
2021-02-26,SC,513295.0,4453146.0,916.0,212.0,113.0,8477.0
2021-02-26,SD,112107.0,309181.0,96.0,21.0,8.0,1879.0
2021-02-26,TN,772513.0,0.0,1432.0,271.0,134.0,11377.0
2021-02-26,TX,2629136.0,0.0,6185.0,1839.0,0.0,42575.0
2021-02-26,UT,370084.0,1529094.0,254.0,94.0,0.0,1907.0
2021-02-26,VA,572639.0,0.0,1481.0,313.0,187.0,8197.0
2021-02-26,VI,2636.0,45074.0,0.0,0.0,0.0,25.0
2021-02-26,VT,14963.0,314298.0,25.0,10.0,0.0,204.0
2021-02-26,WA,337653.0,0.0,548.0,168.0,62.0,4942.0
2021-02-26,WI,616018.0,2620297.0,304.0,89.0,0.0,6999.0
2021-02-26,WV,131234.0,0.0,267.0,62.0,33.0,2291.0
2021-02-26,WY,54350.0,180826.0,25.0,0.0,0.0,671.0
2021-02-25,AK,55886.0,0.0,45.0,0.0,5.0,290.0
2021-02-25,AL,491110.0,1891548.0,722.0,0.0,0.0,9831.0
2021-02-25,AR,318122.0,2376434.0,522.0,204.0,108.0,5397.0
2021-02-25,AS,0.0,2140.0,0.0,0.0,0.0,0.0
2021-02-25,AZ,812907.0,2970392.0,1385.0,415.0,241.0,15814.0
2021-02-25,CA,3460326.0,0.0,6520.0,1783.0,0.0,50991.0
2021-02-25,CO,424677.0,2156899.0,412.0,0.0,0.0,5925.0
2021-02-25,CT,279159.0,0.0,485.0,0.0,0.0,7614.0
2021-02-25,DC,40122.0,0.0,205.0,55.0,26.0,1005.0
2021-02-25,DE,85801.0,534965.0,164.0,26.0,0.0,1406.0
2021-02-25,FL,1857670.0,9110793.0,3957.0,0.0,0.0,31018.0
2021-02-25,GA,997388.0,0.0,2583.0,0.0,0.0,17199.0
2021-02-25,GU,7730.0,109535.0,4.0,1.0,1.0,130.0
2021-02-25,HI,28088.0,0.0,34.0,5.0,5.0,435.0
2021-02-25,IA,278883.0,1029613.0,227.0,55.0,22.0,5438.0
2021-02-25,ID,170289.0,497063.0,143.0,38.0,0.0,1840.0
2021-02-25,IL,1181226.0,0.0,1463.0,334.0,168.0,22607.0
2021-02-25,IN,659127.0,2440984.0,889.0,147.0,80.0,12494.0
2021-02-25,KS,292837.0,955931.0,214.0,52.0,22.0,4724.0
2021-02-25,KY,401750.0,0.0,843.0,220.0,122.0,4570.0
2021-02-25,LA,427689.0,5093408.0,679.0,0.0,100.0,9561.0
2021-02-25,MA,575993.0,4322172.0,853.0,221.0,142.0,15978.0
2021-02-25,MD,379466.0,2979131.0,952.0,243.0,0.0,7805.0
2021-02-25,ME,44117.0,0.0,67.0,22.0,8.0,701.0
2021-02-25,MI,642868.0,0.0,821.0,186.0,86.0,16436.0
2021-02-25,MN,481831.0,2984254.0,265.0,50.0,0.0,6450.0
2021-02-25,MO,477078.0,1848736.0,1202.0,257.0,163.0,7902.0
2021-02-25,MP,143.0,17429.0,0.0,0.0,0.0,2.0
2021-02-25,MS,292811.0,1436186.0,534.0,130.0,76.0,6613.0
2021-02-25,MT,99445.0,0.0,75.0,15.0,6.0,1350.0
2021-02-25,NC,852981.0,0.0,1498.0,373.0,0.0,11137.0
2021-02-25,ND,99621.0,303910.0,25.0,4.0,0.0,1471.0
2021-02-25,NE,200106.0,760841.0,160.0,0.0,0.0,2063.0
2021-02-25,NH,74568.0,574809.0,97.0,0.0,0.0,1163.0
2021-02-25,NJ,778963.0,9756055.0,2032.0,438.0,268.0,23147.0
2021-02-25,NM,184080.0,0.0,245.0,0.0,0.0,3671.0
2021-02-25,NV,292630.0,1111490.0,532.0,116.0,71.0,4933.0
2021-02-25,NY,1606520.0,0.0,5703.0,1124.0,774.0,38227.0
2021-02-25,OH,962404.0,0.0,1262.0,338.0,215.0,17125.0
2021-02-25,OK,422156.0,3034289.0,491.0,145.0,0.0,4302.0
2021-02-25,OR,154062.0,0.0,191.0,49.0,24.0,2194.0
2021-02-25,PA,922990.0,3852446.0,1962.0,421.0,229.0,23868.0
2021-02-25,PR,99619.0,305972.0,184.0,35.0,28.0,2016.0
2021-02-25,RI,125185.0,663947.0,163.0,34.0,17.0,2496.0
2021-02-25,SC,511546.0,4421446.0,939.0,223.0,128.0,8443.0
2021-02-25,SD,111964.0,308601.0,100.0,20.0,12.0,1872.0
2021-02-25,TN,770940.0,0.0,1139.0,286.0,137.0,11321.0
2021-02-25,TX,2621181.0,0.0,6724.0,2061.0,0.0,42285.0
2021-02-25,UT,369433.0,1525558.0,248.0,87.0,0.0,1890.0
2021-02-25,VA,570982.0,0.0,1488.0,303.0,183.0,7963.0
2021-02-25,VI,2623.0,44650.0,0.0,0.0,0.0,25.0
2021-02-25,VT,14840.0,313356.0,30.0,11.0,0.0,203.0
2021-02-25,WA,336565.0,0.0,534.0,152.0,60.0,4912.0
2021-02-25,WI,615225.0,2615455.0,355.0,93.0,0.0,6994.0
2021-02-25,WV,130813.0,0.0,282.0,74.0,40.0,2290.0
2021-02-25,WY,54202.0,180468.0,20.0,0.0,0.0,671.0
2021-02-24,AK,55736.0,0.0,46.0,0.0,4.0,290.0
2021-02-24,AL,490220.0,1885151.0,773.0,0.0,0.0,9744.0
2021-02-24,AR,317396.0,2367951.0,545.0,204.0,99.0,5387.0
2021-02-24,AS,0.0,2140.0,0.0,0.0,0.0,0.0
2021-02-24,AZ,811968.0,2960197.0,1449.0,430.0,253.0,15693.0
2021-02-24,CA,3455361.0,0.0,6764.0,1842.0,0.0,49877.0
2021-02-24,CO,423558.0,2149917.0,427.0,0.0,0.0,5917.0
2021-02-24,CT,278184.0,0.0,495.0,0.0,0.0,7595.0
2021-02-24,DC,39943.0,0.0,211.0,57.0,31.0,1001.0
2021-02-24,DE,85506.0,533904.0,182.0,27.0,0.0,1402.0
2021-02-24,FL,1851151.0,9080964.0,4077.0,0.0,0.0,30878.0
2021-02-24,GA,994061.0,0.0,2615.0,0.0,0.0,17064.0
2021-02-24,GU,7729.0,109164.0,6.0,2.0,2.0,130.0
2021-02-24,HI,28050.0,0.0,37.0,6.0,6.0,435.0
2021-02-24,IA,278410.0,1027492.0,233.0,57.0,23.0,5415.0
2021-02-24,ID,169866.0,495851.0,110.0,25.0,0.0,1840.0
2021-02-24,IL,1179342.0,0.0,1511.0,338.0,172.0,22575.0
2021-02-24,IN,658043.0,2435646.0,886.0,158.0,79.0,12467.0
2021-02-24,KS,292837.0,955931.0,214.0,52.0,22.0,4724.0
2021-02-24,KY,400307.0,0.0,883.0,228.0,112.0,4527.0
2021-02-24,LA,426925.0,5040972.0,687.0,0.0,102.0,9528.0
2021-02-24,MA,573885.0,4311159.0,875.0,219.0,151.0,15945.0
2021-02-24,MD,378490.0,2972600.0,960.0,249.0,0.0,7789.0
2021-02-24,ME,43900.0,0.0,74.0,25.0,7.0,677.0
2021-02-24,MI,641270.0,0.0,855.0,200.0,86.0,16389.0
2021-02-24,MN,480845.0,2972750.0,292.0,59.0,0.0,6443.0
2021-02-24,MO,476351.0,1843214.0,1182.0,244.0,161.0,7894.0
2021-02-24,MP,143.0,17429.0,0.0,0.0,0.0,2.0
2021-02-24,MS,291891.0,1436186.0,554.0,141.0,90.0,6605.0
2021-02-24,MT,99242.0,0.0,97.0,18.0,12.0,1348.0
2021-02-24,NC,849630.0,0.0,1530.0,380.0,0.0,11074.0
2021-02-24,ND,99531.0,303582.0,28.0,5.0,0.0,1470.0
2021-02-24,NE,199782.0,759715.0,178.0,0.0,0.0,2054.0
2021-02-24,NH,74258.0,573210.0,103.0,0.0,0.0,1157.0
2021-02-24,NJ,775386.0,9712105.0,2070.0,435.0,273.0,23077.0
2021-02-24,NM,183781.0,0.0,251.0,0.0,0.0,3658.0
2021-02-24,NV,292059.0,1108772.0,534.0,120.0,78.0,4919.0
2021-02-24,NY,1597774.0,0.0,5876.0,1154.0,800.0,38135.0
2021-02-24,OH,959995.0,0.0,1338.0,356.0,236.0,17045.0
2021-02-24,OK,421010.0,3024431.0,591.0,161.0,0.0,4264.0
2021-02-24,OR,153645.0,0.0,191.0,49.0,24.0,2162.0
2021-02-24,PA,920634.0,3843793.0,1972.0,433.0,239.0,23787.0
2021-02-24,PR,99519.0,305972.0,242.0,46.0,38.0,2007.0
2021-02-24,RI,124718.0,662136.0,168.0,32.0,16.0,2487.0
2021-02-24,SC,509044.0,4396259.0,968.0,231.0,129.0,8398.0
2021-02-24,SD,111808.0,308019.0,102.0,17.0,9.0,1864.0
2021-02-24,TN,768946.0,0.0,1142.0,280.0,148.0,11266.0
2021-02-24,TX,2613792.0,0.0,6738.0,2063.0,0.0,41980.0
2021-02-24,UT,368601.0,1521375.0,252.0,91.0,0.0,1879.0
2021-02-24,VA,568946.0,0.0,1564.0,318.0,185.0,7807.0
2021-02-24,VI,2613.0,44366.0,0.0,0.0,0.0,25.0
2021-02-24,VT,14768.0,312998.0,32.0,10.0,0.0,201.0
2021-02-24,WA,335693.0,0.0,544.0,98.0,58.0,4881.0
2021-02-24,WI,614260.0,2603118.0,347.0,92.0,0.0,6936.0
2021-02-24,WV,130382.0,0.0,292.0,74.0,40.0,2285.0
2021-02-24,WY,53988.0,180228.0,25.0,0.0,0.0,671.0
2021-02-23,AK,55560.0,0.0,38.0,0.0,5.0,290.0
2021-02-23,AL,488973.0,1882180.0,762.0,0.0,0.0,9660.0
2021-02-23,AR,316593.0,2359571.0,545.0,204.0,99.0,5377.0
2021-02-23,AS,0.0,2140.0,0.0,0.0,0.0,0.0
2021-02-23,AZ,810658.0,2953210.0,1515.0,447.0,266.0,15650.0
2021-02-23,CA,3450058.0,0.0,6908.0,1898.0,0.0,49563.0
2021-02-23,CO,422390.0,2143029.0,447.0,0.0,0.0,5907.0
2021-02-23,CT,276691.0,0.0,511.0,0.0,0.0,7572.0
2021-02-23,DC,39844.0,0.0,211.0,57.0,31.0,998.0
2021-02-23,DE,85228.0,532673.0,181.0,27.0,0.0,1379.0
2021-02-23,FL,1844228.0,9051605.0,4198.0,0.0,0.0,30749.0
2021-02-23,GA,990821.0,0.0,2696.0,0.0,0.0,16927.0
2021-02-23,GU,7727.0,108733.0,4.0,2.0,2.0,130.0
2021-02-23,HI,28000.0,0.0,37.0,7.0,6.0,431.0
2021-02-23,IA,277821.0,1025391.0,227.0,58.0,25.0,5400.0
2021-02-23,ID,169584.0,494773.0,110.0,25.0,0.0,1826.0
2021-02-23,IL,1177320.0,0.0,1488.0,361.0,172.0,22528.0
2021-02-23,IN,657037.0,2431692.0,873.0,159.0,75.0,12450.0
2021-02-23,KS,291715.0,951784.0,214.0,52.0,22.0,4643.0
2021-02-23,KY,399013.0,0.0,894.0,242.0,121.0,4476.0
2021-02-23,LA,426048.0,5020119.0,715.0,0.0,111.0,9503.0
2021-02-23,MA,571783.0,4299958.0,879.0,225.0,147.0,15883.0
2021-02-23,MD,377628.0,2967660.0,978.0,258.0,0.0,7762.0
2021-02-23,ME,43736.0,0.0,67.0,25.0,7.0,660.0
2021-02-23,MI,639712.0,0.0,891.0,207.0,93.0,16380.0
2021-02-23,MN,480091.0,2967997.0,269.0,54.0,0.0,6434.0
2021-02-23,MO,475791.0,1840357.0,1127.0,234.0,160.0,7885.0
2021-02-23,MP,143.0,17429.0,0.0,0.0,0.0,2.0
2021-02-23,MS,291222.0,1436186.0,571.0,153.0,93.0,6577.0
2021-02-23,MT,99040.0,0.0,85.0,21.0,13.0,1346.0
2021-02-23,NC,846284.0,0.0,1563.0,384.0,0.0,10965.0
2021-02-23,ND,99416.0,303267.0,31.0,5.0,0.0,1468.0
2021-02-23,NE,199402.0,758267.0,166.0,0.0,0.0,2050.0
2021-02-23,NH,73923.0,571901.0,112.0,0.0,0.0,1155.0
2021-02-23,NJ,772267.0,9674485.0,2047.0,451.0,281.0,22978.0
2021-02-23,NM,183335.0,0.0,261.0,0.0,0.0,3644.0
2021-02-23,NV,291543.0,1106648.0,581.0,131.0,84.0,4903.0
2021-02-23,NY,1591585.0,0.0,5977.0,1176.0,799.0,38031.0
2021-02-23,OH,958153.0,0.0,1359.0,366.0,242.0,16968.0
2021-02-23,OK,420212.0,3009878.0,602.0,168.0,0.0,4227.0
2021-02-23,OR,153134.0,0.0,191.0,50.0,23.0,2155.0
2021-02-23,PA,917848.0,3834470.0,1963.0,418.0,240.0,23711.0
2021-02-23,PR,99476.0,305972.0,225.0,43.0,39.0,1986.0
2021-02-23,RI,124262.0,660536.0,170.0,32.0,19.0,2476.0
2021-02-23,SC,506912.0,4342713.0,977.0,232.0,126.0,8357.0
2021-02-23,SD,111546.0,307241.0,91.0,17.0,10.0,1863.0
2021-02-23,TN,767315.0,0.0,1129.0,285.0,158.0,11198.0
2021-02-23,TX,2606275.0,0.0,7014.0,2085.0,0.0,41641.0
2021-02-23,UT,367789.0,1517013.0,271.0,95.0,0.0,1865.0
2021-02-23,VA,567039.0,0.0,1621.0,315.0,196.0,7658.0
2021-02-23,VI,2589.0,43897.0,0.0,0.0,0.0,25.0
2021-02-23,VT,14691.0,312572.0,37.0,12.0,0.0,199.0
2021-02-23,WA,334962.0,0.0,565.0,121.0,55.0,4857.0
2021-02-23,WI,613419.0,2598601.0,347.0,92.0,0.0,6910.0
2021-02-23,WV,130139.0,0.0,296.0,78.0,35.0,2274.0
2021-02-23,WY,53944.0,179431.0,21.0,0.0,0.0,671.0
2021-02-22,AK,55507.0,0.0,39.0,0.0,5.0,290.0
2021-02-22,AL,487520.0,1877930.0,862.0,0.0,0.0,9592.0
2021-02-22,AR,315759.0,2355211.0,588.0,225.0,109.0,5363.0
2021-02-22,AS,0.0,2140.0,0.0,0.0,0.0,0.0
2021-02-22,AZ,809474.0,2948102.0,1590.0,478.0,299.0,15502.0
2021-02-22,CA,3446611.0,0.0,7165.0,2010.0,0.0,49338.0
2021-02-22,CO,421294.0,2139035.0,433.0,0.0,0.0,5893.0
2021-02-22,CT,275334.0,0.0,500.0,0.0,0.0,7562.0
2021-02-22,DC,39755.0,0.0,207.0,54.0,33.0,995.0
2021-02-22,DE,85090.0,532452.0,182.0,19.0,0.0,1368.0
2021-02-22,FL,1838745.0,9029719.0,4175.0,0.0,0.0,30595.0
2021-02-22,GA,987041.0,0.0,2760.0,0.0,0.0,16835.0
2021-02-22,GU,7727.0,108141.0,5.0,2.0,2.0,130.0
2021-02-22,HI,27953.0,0.0,54.0,24.0,23.0,431.0
2021-02-22,IA,277580.0,1024290.0,222.0,54.0,25.0,5374.0
2021-02-22,ID,169150.0,493294.0,142.0,37.0,0.0,1826.0
